Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC
4/28/1979,36,28,24
4/29/1979,32,26,24
4/30/1979,33,23,18
5/1/1979,26,22,20
5/2/1979,28,21,18
5/3/1979,31,22,18
5/4/1979,27,22,20
5/5/1979,25,19,16
5/6/1979,25,19,16
5/7/1979,28,19,14
5/8/1979,27,18,14
5/9/1979,28,20,16
5/10/1979,27,18,14
5/11/1979,31,21,16
5/12/1979,31,21,16
5/13/1979,33,24,20
5/14/1979,38,25,18
5/15/1979,38,25,18
5/16/1979,32,25,22
5/17/1979,32,21,16
5/18/1979,33,25,22
5/19/1979,34,22,16
5/20/1979,39,24,16
5/21/1979,40,28,22
5/22/1979,37,27,22
5/23/1979,38,30,26
5/24/1979,39,29,24
5/25/1979,46,30,22
5/26/1979,35,26,20
5/27/1979,26,19,16
5/28/1979,27,17,12
5/29/1979,31,21,16
5/30/1979,39,24,16
5/31/1979,44,28,20
6/1/1979,49,32,24
6/2/1979,53,36,28
6/3/1979,48,36,30
6/4/1979,38,29,24
6/5/1979,35,28,24
6/6/1979,30,23,20
6/7/1979,36,21,14
6/8/1979,41,27,20
6/9/1979,45,31,24
6/10/1979,46,34,28
6/11/1979,40,27,20
6/12/1979,37,26,20
6/13/1979,33,23,18
6/14/1979,36,24,18
6/15/1979,36,27,22
6/16/1979,33,25,22
6/17/1979,29,24,22
6/18/1979,31,26,24
6/19/1979,32,25,22
6/20/1979,33,25,22
6/21/1979,39,29,24
6/22/1979,38,27,22
6/23/1979,41,31,26
6/24/1979,45,32,26
6/25/1979,50,33,24
6/26/1979,49,31,22
6/27/1979,40,28,22
6/28/1979,41,28,22
6/29/1979,36,27,22
6/30/1979,35,28,24
7/1/1979,27,21,18
7/2/1979,34,22,16
7/3/1979,43,29,22
7/4/1979,41,32,28
7/5/1979,47,33,26
7/6/1979,44,32,26
7/7/1979,41,31,26
7/8/1979,47,38,34
7/9/1979,47,37,32
7/10/1979,38,31,28
7/11/1979,39,32,28
7/12/1979,38,31,28
7/13/1979,40,31,26
7/14/1979,43,30,24
7/15/1979,53,39,32
7/16/1979,63,45,36
7/17/1979,61,43,34
7/18/1979,56,37,28
7/19/1979,55,37,28
7/20/1979,51,37,30
7/21/1979,41,34,30
7/22/1979,42,31,26
7/23/1979,42,30,24
7/24/1979,44,32,26
7/25/1979,45,32,26
7/26/1979,48,33,26
7/27/1979,40,31,26
7/28/1979,38,31,28
7/29/1979,44,31,24
7/30/1979,50,35,28
7/31/1979,55,42,36
8/1/1979,41,35,32
8/2/1979,42,31,26
8/3/1979,40,31,26
8/4/1979,43,30,24
8/5/1979,37,27,22
8/6/1979,42,31,26
8/7/1979,45,31,24
8/8/1979,43,29,22
8/9/1979,48,32,24
8/10/1979,46,31,24
8/11/1979,42,30,24
8/12/1979,46,30,22
8/13/1979,36,28,24
8/14/1979,31,29,28
8/15/1979,41,31,26
8/16/1979,43,33,28
8/17/1979,42,34,30
8/18/1979,34,30,28
8/19/1979,34,30,28
8/20/1979,41,32,28
8/21/1979,36,31,28
8/22/1979,39,29,24
8/23/1979,36,31,28
8/24/1979,40,29,24
8/25/1979,44,32,26
8/26/1979,40,28,22
8/27/1979,35,29,26
8/28/1979,40,32,28
8/29/1979,35,29,26
8/30/1979,34,33,32
8/31/1979,41,32,28
9/1/1979,36,33,32
9/2/1979,36,32,30
9/3/1979,35,29,26
9/4/1979,35,28,24
9/5/1979,34,30,28
9/6/1979,38,30,26
9/7/1979,47,34,28
9/8/1979,38,30,26
9/9/1979,36,27,22
9/10/1979,34,23,18
9/11/1979,37,27,22
9/12/1979,43,30,24
9/13/1979,49,35,28
9/14/1979,58,38,28
9/15/1979,39,30,26
9/16/1979,41,35,32
9/17/1979,41,30,24
9/18/1979,44,32,26
9/19/1979,36,31,28
9/20/1979,36,33,32
9/21/1979,37,31,28
9/22/1979,37,28,24
9/23/1979,33,25,22
9/24/1979,39,28,22
9/25/1979,39,28,22
9/26/1979,38,33,30
9/27/1979,35,28,24
9/28/1979,32,26,24
9/29/1979,32,24,20
9/30/1979,37,30,26
10/1/1979,37,26,20
10/2/1979,33,27,24
10/3/1979,40,24,16
10/4/1979,34,29,26
10/5/1979,35,25,20
10/6/1979,33,23,18
10/7/1979,28,21,18
10/8/1979,29,24,22
10/9/1979,40,28,22
10/10/1979,39,25,18
10/11/1979,25,18,14
10/12/1979,23,17,14
10/13/1979,24,20,18
10/14/1979,27,25,24
10/15/1979,30,26,24
10/16/1979,26,23,22
10/17/1979,28,21,18
10/18/1979,20,17,16
10/19/1979,22,18,16
10/20/1979,23,17,14
10/21/1979,23,14,10
10/22/1979,24,21,20
10/23/1979,30,23,20
10/24/1979,29,24,22
10/25/1979,26,23,22
10/26/1979,28,24,22
10/27/1979,25,19,16
10/28/1979,21,16,14
10/29/1979,21,15,12
10/30/1979,21,16,14
10/31/1979,22,15,12
11/1/1979,20,8,2
11/2/1979,24,20,18
11/3/1979,25,19,16
11/4/1979,23,20,18
11/5/1979,25,20,18
11/6/1979,29,20,16
11/7/1979,25,18,14
11/8/1979,15,8,4
11/9/1979,12,5,2
11/10/1979,16,11,8
11/11/1979,12,6,4
11/12/1979,7,5,4
11/13/1979,10,4,2
11/14/1979,17,6,0
11/15/1979,19,10,6
11/16/1979,20,16,14
11/17/1979,18,13,10
11/18/1979,16,11,8
11/19/1979,16,10,6
11/20/1979,12,4,0
11/21/1979,18,5,-2
11/22/1979,15,12,10
11/23/1979,14,10,8
11/24/1979,10,7,6
11/25/1979,10,7,6
11/26/1979,6,2,0
11/27/1979,8,0,-4
11/28/1979,16,13,12
11/29/1979,14,10,8
11/30/1979,14,9,6
12/1/1979,9,7,6
12/2/1979,17,14,12
12/3/1979,22,14,10
12/4/1979,23,17,14
12/5/1979,15,14,14
12/6/1979,19,17,16
12/7/1979,17,14,12
12/8/1979,14,10,8
12/9/1979,20,11,6
12/10/1979,9,3,0
12/11/1979,8,1,-2
12/12/1979,14,10,8
12/13/1979,16,11,8
12/14/1979,18,15,14
12/15/1979,9,3,0
12/16/1979,11,5,2
12/17/1979,22,15,12
12/18/1979,22,21,20
12/19/1979,21,19,18
12/20/1979,20,17,16
12/21/1979,14,9,6
12/22/1979,9,4,2
12/23/1979,10,7,6
12/24/1979,19,12,8
12/25/1979,18,13,10
12/26/1979,19,14,12
12/27/1979,16,7,2
12/28/1979,12,5,2
12/29/1979,16,11,8
12/30/1979,17,14,12
12/31/1979,21,16,14
1/1/1980,20,16,14
1/2/1980,14,9,6
1/3/1980,12,5,2
1/4/1980,6,3,2
1/5/1980,5,2,0
1/6/1980,1,-4,-6
1/7/1980,-5,-7,-8
1/8/1980,-5,-6,-6
1/9/1980,0,-4,-6
1/10/1980,3,-2,-4
1/11/1980,6,3,2
1/12/1980,17,9,4
1/13/1980,7,5,4
1/14/1980,10,7,6
1/15/1980,11,7,6
1/16/1980,13,11,10
1/17/1980,6,3,2
1/18/1980,3,-3,-6
1/19/1980,9,-1,-6
1/20/1980,5,0,-2
1/21/1980,12,5,2
1/22/1980,13,5,2
1/23/1980,9,4,2
1/24/1980,9,4,2
1/25/1980,6,3,2
1/26/1980,-2,-9,-12
1/27/1980,-6,-11,-14
1/28/1980,-6,-11,-14
1/29/1980,-5,-12,-16
1/30/1980,1,-9,-14
1/31/1980,5,3,2
2/1/1980,19,9,4
2/2/1980,20,16,14
2/3/1980,19,14,12
2/4/1980,17,11,8
2/5/1980,19,14,12
2/6/1980,17,15,14
2/7/1980,16,12,10
2/8/1980,14,9,6
2/9/1980,12,5,2
2/10/1980,10,2,-2
2/11/1980,8,1,-2
2/12/1980,8,1,-2
2/13/1980,9,4,2
2/14/1980,5,-1,-4
2/15/1980,1,-4,-6
2/16/1980,11,5,2
2/17/1980,14,9,6
2/18/1980,19,17,16
2/19/1980,19,14,12
2/20/1980,14,10,8
2/21/1980,12,4,0
2/22/1980,18,6,0
2/23/1980,21,10,4
2/24/1980,25,19,16
2/25/1980,25,19,16
2/26/1980,24,20,18
2/27/1980,26,23,22
2/28/1980,21,16,14
2/29/1980,23,17,14
3/1/1980,27,17,12
3/2/1980,26,18,14
3/3/1980,16,15,14
3/4/1980,18,14,12
3/5/1980,14,9,6
3/6/1980,12,5,2
3/7/1980,16,13,12
3/8/1980,18,13,10
3/9/1980,15,13,12
3/10/1980,17,14,12
3/11/1980,13,7,4
3/12/1980,11,7,6
3/13/1980,14,9,6
3/14/1980,9,4,2
3/15/1980,11,5,2
3/16/1980,12,5,2
3/17/1980,18,10,6
3/18/1980,14,9,6
3/19/1980,18,14,12
3/20/1980,19,14,12
3/21/1980,19,14,12
3/22/1980,19,12,8
3/23/1980,19,10,6
3/24/1980,17,10,6
3/25/1980,20,9,4
3/26/1980,18,11,8
3/27/1980,18,10,6
3/28/1980,19,14,12
3/29/1980,18,10,6
3/30/1980,18,10,6
3/31/1980,14,9,6
4/1/1980,22,15,12
4/2/1980,25,11,4
4/3/1980,26,15,10
4/4/1980,27,18,14
4/5/1980,22,15,12
4/6/1980,12,6,4
4/7/1980,18,10,6
4/8/1980,24,16,12
4/9/1980,19,12,8
4/10/1980,21,12,8
4/11/1980,28,15,8
4/12/1980,40,24,16
4/13/1980,41,30,24
4/14/1980,25,19,16
4/15/1980,23,17,14
4/16/1980,30,15,8
4/17/1980,25,18,14
4/18/1980,30,24,22
4/19/1980,25,19,16
4/20/1980,21,16,14
4/21/1980,23,17,14
4/22/1980,27,18,14
4/23/1980,29,16,10
4/24/1980,25,19,16
4/25/1980,28,16,10
4/26/1980,31,22,18
4/27/1980,39,25,18
4/28/1980,28,21,18
4/29/1980,23,17,14
4/30/1980,30,19,14
5/1/1980,39,24,16
5/2/1980,25,19,16
5/3/1980,30,18,12
5/4/1980,39,24,16
5/5/1980,30,22,18
5/6/1980,29,20,16
5/7/1980,29,19,14
5/8/1980,28,20,16
5/9/1980,29,20,16
5/10/1980,33,23,18
5/11/1980,33,23,18
5/12/1980,24,21,20
5/13/1980,28,21,18
5/14/1980,28,21,18
5/15/1980,25,18,14
5/16/1980,26,18,14
5/17/1980,34,23,18
5/18/1980,35,23,18
5/19/1980,28,21,18
5/20/1980,24,20,18
5/21/1980,26,22,20
5/22/1980,23,17,14
5/23/1980,24,13,8
5/24/1980,24,17,14
5/25/1980,22,19,18
5/26/1980,17,16,16
5/27/1980,23,20,18
5/28/1980,30,22,18
5/29/1980,27,22,20
5/30/1980,30,22,18
5/31/1980,31,22,18
6/1/1980,24,19,16
6/2/1980,26,18,14
6/3/1980,29,19,14
6/4/1980,29,20,16
6/5/1980,21,19,18
6/6/1980,28,21,18
6/7/1980,32,24,20
6/8/1980,36,28,24
6/9/1980,31,26,24
6/10/1980,32,25,22
6/11/1980,33,25,22
6/12/1980,31,26,24
6/13/1980,29,24,22
6/14/1980,28,24,22
6/15/1980,35,28,24
6/16/1980,32,25,22
6/17/1980,32,25,22
6/18/1980,34,22,16
6/19/1980,40,28,22
6/20/1980,40,28,22
6/21/1980,35,28,24
6/22/1980,35,28,24
6/23/1980,32,24,20
6/24/1980,33,27,24
6/25/1980,30,26,24
6/26/1980,31,22,18
6/27/1980,32,26,24
6/28/1980,36,28,24
6/29/1980,35,28,24
6/30/1980,37,27,22
7/1/1980,43,29,22
7/2/1980,32,26,24
7/3/1980,30,26,24
7/4/1980,32,24,20
7/5/1980,35,25,20
7/6/1980,38,27,22
7/7/1980,42,30,24
7/8/1980,45,31,24
7/9/1980,31,26,24
7/10/1980,34,29,26
7/11/1980,34,29,26
7/12/1980,39,29,24
7/13/1980,33,27,24
7/14/1980,37,30,26
7/15/1980,41,31,26
7/16/1980,35,29,26
7/17/1980,39,29,24
7/18/1980,42,31,26
7/19/1980,37,31,28
7/20/1980,45,36,32
7/21/1980,51,38,32
7/22/1980,44,36,32
7/23/1980,37,31,28
7/24/1980,42,30,24
7/25/1980,44,32,26
7/26/1980,48,35,28
7/27/1980,49,35,28
7/28/1980,47,37,32
7/29/1980,45,30,22
7/30/1980,45,31,24
7/31/1980,47,33,26
8/1/1980,39,29,24
8/2/1980,31,29,28
8/3/1980,39,30,26
8/4/1980,40,28,22
8/5/1980,38,29,24
8/6/1980,40,28,22
8/7/1980,42,30,24
8/8/1980,48,37,32
8/9/1980,48,33,26
8/10/1980,53,36,28
8/11/1980,41,31,26
8/12/1980,34,30,28
8/13/1980,38,31,28
8/14/1980,35,29,26
8/15/1980,34,26,22
8/16/1980,37,30,26
8/17/1980,33,28,24
8/18/1980,36,28,24
8/19/1980,37,27,22
8/20/1980,35,28,24
8/21/1980,36,27,22
8/22/1980,38,27,22
8/23/1980,39,29,24
8/24/1980,40,31,26
8/25/1980,43,29,22
8/26/1980,37,27,22
8/27/1980,37,29,24
8/28/1980,32,25,22
8/29/1980,35,22,16
8/30/1980,28,25,24
8/31/1980,34,29,26
9/1/1980,27,22,20
9/2/1980,32,25,22
9/3/1980,33,23,18
9/4/1980,42,30,24
9/5/1980,45,31,24
9/6/1980,38,29,24
9/7/1980,32,25,22
9/8/1980,39,28,22
9/9/1980,43,29,22
9/10/1980,44,32,26
9/11/1980,39,28,22
9/12/1980,26,23,22
9/13/1980,25,24,24
9/14/1980,40,28,22
9/15/1980,42,31,26
9/16/1980,42,30,24
9/17/1980,31,25,22
9/18/1980,27,26,26
9/19/1980,30,26,24
9/20/1980,30,24,22
9/21/1980,30,24,22
9/22/1980,27,21,18
9/23/1980,30,26,24
9/24/1980,31,22,18
9/25/1980,38,26,20
9/26/1980,39,25,18
9/27/1980,30,26,24
9/28/1980,32,26,24
9/29/1980,31,27,26
9/30/1980,35,29,26
10/1/1980,32,25,22
10/2/1980,41,27,20
10/3/1980,41,27,20
10/4/1980,41,32,28
10/5/1980,46,30,22
10/6/1980,39,30,26
10/7/1980,31,22,18
10/8/1980,29,23,20
10/9/1980,29,19,14
10/10/1980,35,23,18
10/11/1980,27,22,20
10/12/1980,26,22,20
10/13/1980,25,18,14
10/14/1980,23,17,14
10/15/1980,22,17,14
10/16/1980,21,11,6
10/17/1980,22,14,10
10/18/1980,27,17,12
10/19/1980,26,19,16
10/20/1980,28,24,22
10/21/1980,25,19,16
10/22/1980,21,11,6
10/23/1980,34,23,18
10/24/1980,25,19,16
10/25/1980,23,17,14
10/26/1980,22,17,14
10/27/1980,21,12,8
10/28/1980,26,14,8
10/29/1980,24,17,14
10/30/1980,27,17,12
10/31/1980,29,23,20
11/1/1980,25,23,22
11/2/1980,25,20,18
11/3/1980,28,24,22
11/4/1980,38,29,24
11/5/1980,31,25,22
11/6/1980,28,22,20
11/7/1980,26,22,20
11/8/1980,23,19,16
11/9/1980,18,14,12
11/10/1980,17,11,8
11/11/1980,12,4,0
11/12/1980,9,4,2
11/13/1980,11,5,2
11/14/1980,12,11,10
11/15/1980,17,11,8
11/16/1980,14,9,6
11/17/1980,18,11,8
11/18/1980,23,18,16
11/19/1980,23,19,16
11/20/1980,22,18,16
11/21/1980,20,12,8
11/22/1980,11,7,6
11/23/1980,11,7,6
11/24/1980,-14,5,2
11/25/1980,16,11,8
11/26/1980,15,9,6
11/27/1980,23,17,14
11/28/1980,13,9,8
11/29/1980,18,11,8
11/30/1980,10,8,8
12/1/1980,10,6,4
12/2/1980,13,10,8
12/3/1980,7,5,4
12/4/1980,7,5,4
12/5/1980,5,3,2
12/6/1980,0,-8,-12
12/7/1980,1,-5,-8
12/8/1980,5,-1,-4
12/9/1980,8,1,-2
12/10/1980,16,11,8
12/11/1980,15,12,10
12/12/1980,15,13,12
12/13/1980,16,13,12
12/14/1980,21,16,14
12/15/1980,31,22,16
12/16/1980,16,13,12
12/17/1980,13,11,10
12/18/1980,13,10,8
12/19/1980,11,7,6
12/20/1980,18,13,10
12/21/1980,19,17,16
12/22/1980,22,18,16
12/23/1980,17,15,14
12/24/1980,20,16,14
12/25/1980,29,24,22
12/26/1980,30,27,26
12/27/1980,24,21,20
12/28/1980,23,18,16
12/29/1980,17,14,12
12/30/1980,22,19,18
12/31/1980,20,17,16
1/1/1981,15,13,12
1/2/1981,11,9,8
1/3/1981,6,3,2
1/4/1981,16,8,4
1/5/1981,14,9,6
1/6/1981,17,11,8
1/7/1981,10,6,4
1/8/1981,12,6,4
1/9/1981,21,15,12
1/10/1981,22,11,6
1/11/1981,16,8,4
1/12/1981,18,9,4
1/13/1981,15,8,4
1/14/1981,18,6,0
1/15/1981,15,5,0
1/16/1981,15,3,-2
1/17/1981,18,13,10
1/18/1981,26,18,14
1/19/1981,25,19,16
1/20/1981,29,20,16
1/21/1981,29,24,22
1/22/1981,25,19,16
1/23/1981,17,14,12
1/24/1981,15,12,10
1/25/1981,15,12,10
1/26/1981,14,10,8
1/27/1981,15,8,4
1/28/1981,14,9,6
1/29/1981,13,10,8
1/30/1981,10,7,6
1/31/1981,9,7,6
2/1/1981,13,7,4
2/2/1981,11,2,-2
2/3/1981,13,4,0
2/4/1981,13,4,0
2/5/1981,12,5,2
2/6/1981,9,3,0
2/7/1981,10,2,-2
2/8/1981,10,2,-2
2/9/1981,10,1,-4
2/10/1981,5,-2,-6
2/11/1981,6,-1,-4
2/12/1981,19,14,12
2/13/1981,22,18,16
2/14/1981,21,19,18
2/15/1981,19,17,16
2/16/1981,24,20,18
2/17/1981,20,17,16
2/18/1981,20,17,16
2/19/1981,22,14,10
2/20/1981,16,11,8
2/21/1981,22,18,16
2/22/1981,21,12,8
2/23/1981,22,15,12
2/24/1981,13,10,8
2/25/1981,18,13,10
2/26/1981,21,11,6
2/27/1981,21,12,8
2/28/1981,30,18,12
3/1/1981,24,13,8
3/2/1981,22,11,6
3/3/1981,15,13,12
3/4/1981,13,7,4
3/5/1981,17,10,6
3/6/1981,20,9,4
3/7/1981,22,17,14
3/8/1981,23,13,8
3/9/1981,32,20,14
3/10/1981,26,17,12
3/11/1981,26,19,16
3/12/1981,28,15,8
3/13/1981,25,19,16
3/14/1981,23,18,16
3/15/1981,18,15,14
3/16/1981,21,14,10
3/17/1981,19,10,6
3/18/1981,23,13,8
3/19/1981,29,23,20
3/20/1981,22,15,12
3/21/1981,28,19,14
3/22/1981,25,18,14
3/23/1981,22,17,14
3/24/1981,26,14,8
3/25/1981,25,19,16
3/26/1981,25,19,16
3/27/1981,21,16,14
3/28/1981,22,18,16
3/29/1981,17,15,14
3/30/1981,17,14,12
3/31/1981,14,10,8
4/1/1981,19,10,6
4/2/1981,14,10,8
4/3/1981,20,12,8
4/4/1981,18,11,8
4/5/1981,19,12,8
4/6/1981,16,8,4
4/7/1981,19,13,10
4/8/1981,15,13,12
4/9/1981,14,10,8
4/10/1981,18,10,6
4/11/1981,12,8,6
4/12/1981,16,8,4
4/13/1981,22,10,4
4/14/1981,32,16,8
4/15/1981,28,20,16
4/16/1981,28,20,16
4/17/1981,27,18,14
4/18/1981,30,18,12
4/19/1981,29,19,14
4/20/1981,23,18,16
4/21/1981,25,18,14
4/22/1981,26,23,22
4/23/1981,35,23,18
4/24/1981,22,15,12
4/25/1981,22,15,12
4/26/1981,27,17,12
4/27/1981,21,16,14
4/28/1981,26,23,22
4/29/1981,39,29,24
4/30/1981,37,27,22
5/1/1981,23,18,16
5/2/1981,24,17,14
5/3/1981,21,15,12
5/4/1981,21,12,8
5/5/1981,24,16,12
5/6/1981,22,17,14
5/7/1981,22,17,14
5/8/1981,28,17,12
5/9/1981,25,20,18
5/10/1981,23,13,8
5/11/1981,26,18,14
5/12/1981,33,19,12
5/13/1981,36,27,22
5/14/1981,30,22,18
5/15/1981,26,18,14
5/16/1981,29,20,16
5/17/1981,26,19,16
5/18/1981,28,24,22
5/19/1981,23,20,18
5/20/1981,26,22,20
5/21/1981,25,20,18
5/22/1981,31,21,16
5/23/1981,38,25,18
5/24/1981,36,30,26
5/25/1981,33,27,24
5/26/1981,33,23,18
5/27/1981,33,24,20
5/28/1981,41,27,20
5/29/1981,42,31,26
5/30/1981,35,28,24
5/31/1981,33,25,22
6/1/1981,36,24,18
6/2/1981,31,25,22
6/3/1981,30,26,24
6/4/1981,29,23,20
6/5/1981,32,25,22
6/6/1981,31,22,18
6/7/1981,24,20,18
6/8/1981,26,23,22
6/9/1981,28,24,22
6/10/1981,29,24,22
6/11/1981,31,21,16
6/12/1981,30,22,18
6/13/1981,29,19,14
6/14/1981,32,25,22
6/15/1981,31,22,18
6/16/1981,32,25,22
6/17/1981,28,21,18
6/18/1981,26,22,20
6/19/1981,34,29,26
6/20/1981,31,26,24
6/21/1981,25,23,22
6/22/1981,29,24,22
6/23/1981,33,25,22
6/24/1981,40,28,22
6/25/1981,45,32,26
6/26/1981,32,25,22
6/27/1981,33,25,22
6/28/1981,38,25,18
6/29/1981,45,32,26
6/30/1981,34,29,26
7/1/1981,38,29,24
7/2/1981,45,31,24
7/3/1981,51,37,30
7/4/1981,48,33,26
7/5/1981,38,30,26
7/6/1981,29,24,22
7/7/1981,31,22,18
7/8/1981,36,24,18
7/9/1981,37,27,22
7/10/1981,31,21,16
7/11/1981,34,26,22
7/12/1981,39,28,22
7/13/1981,31,26,24
7/14/1981,40,32,28
7/15/1981,42,30,24
7/16/1981,47,33,26
7/17/1981,38,30,26
7/18/1981,36,31,28
7/19/1981,34,30,28
7/20/1981,39,32,28
7/21/1981,38,31,28
7/22/1981,38,30,26
7/23/1981,34,29,26
7/24/1981,40,32,28
7/25/1981,48,33,26
7/26/1981,53,39,32
7/27/1981,53,40,34
7/28/1981,38,31,28
7/29/1981,38,30,26
7/30/1981,38,30,26
7/31/1981,42,31,26
8/1/1981,43,30,24
8/2/1981,34,26,22
8/3/1981,38,31,28
8/4/1981,41,31,26
8/5/1981,45,32,26
8/6/1981,51,38,32
8/7/1981,59,45,38
8/8/1981,60,44,36
8/9/1981,66,50,42
8/10/1981,65,47,38
8/11/1981,61,46,38
8/12/1981,50,35,28
8/13/1981,48,33,26
8/14/1981,49,35,28
8/15/1981,47,33,26
8/16/1981,41,32,28
8/17/1981,48,33,26
8/18/1981,51,34,26
8/19/1981,35,29,26
8/20/1981,39,32,28
8/21/1981,41,31,26
8/22/1981,42,31,26
8/23/1981,49,35,28
8/24/1981,42,34,30
8/25/1981,41,31,26
8/26/1981,40,28,22
8/27/1981,40,28,22
8/28/1981,42,31,26
8/29/1981,37,30,26
8/30/1981,38,30,26
8/31/1981,31,26,24
9/1/1981,38,31,28
9/2/1981,38,29,24
9/3/1981,39,29,24
9/4/1981,37,30,26
9/5/1981,39,29,24
9/6/1981,45,31,24
9/7/1981,57,36,26
9/8/1981,47,33,26
9/9/1981,36,31,28
9/10/1981,40,32,28
9/11/1981,41,30,24
9/12/1981,40,28,22
9/13/1981,39,25,18
9/14/1981,44,29,22
9/15/1981,53,35,26
9/16/1981,48,35,28
9/17/1981,41,31,26
9/18/1981,43,33,28
9/19/1981,35,29,26
9/20/1981,30,23,20
9/21/1981,28,21,18
9/22/1981,28,21,18
9/23/1981,28,21,18
9/24/1981,29,20,16
9/25/1981,27,21,18
9/26/1981,29,20,16
9/27/1981,32,25,22
9/28/1981,26,23,22
9/29/1981,27,22,20
9/30/1981,28,21,18
10/1/1981,26,21,18
10/2/1981,25,19,16
10/3/1981,25,18,14
10/4/1981,24,16,12
10/5/1981,25,19,16
10/6/1981,29,25,24
10/7/1981,25,20,18
10/8/1981,22,19,18
10/9/1981,25,18,14
10/10/1981,21,15,12
10/11/1981,23,18,16
10/12/1981,22,14,10
10/13/1981,21,11,6
10/14/1981,25,15,10
10/15/1981,26,17,12
10/16/1981,20,17,16
10/17/1981,20,17,16
10/18/1981,19,17,16
10/19/1981,19,17,16
10/20/1981,23,17,14
10/21/1981,26,14,8
10/22/1981,28,17,12
10/23/1981,24,16,12
10/24/1981,27,17,12
10/25/1981,23,18,16
10/26/1981,28,25,24
10/27/1981,29,25,24
10/28/1981,22,18,16
10/29/1981,18,14,12
10/30/1981,23,15,12
10/31/1981,32,27,24
11/1/1981,33,23,18
11/2/1981,33,23,18
11/3/1981,24,19,16
11/4/1981,21,15,12
11/5/1981,21,12,8
11/6/1981,21,10,4
11/7/1981,23,17,14
11/8/1981,17,14,12
11/9/1981,15,13,12
11/10/1981,23,13,8
11/11/1981,26,22,20
11/12/1981,24,20,18
11/13/1981,25,19,16
11/14/1981,23,18,16
11/15/1981,25,19,16
11/16/1981,20,17,16
11/17/1981,19,16,14
11/18/1981,21,16,14
11/19/1981,22,18,16
11/20/1981,20,17,16
11/21/1981,21,16,14
11/22/1981,16,12,10
11/23/1981,16,11,8
11/24/1981,8,5,4
11/25/1981,14,9,6
11/26/1981,16,10,6
11/27/1981,12,5,2
11/28/1981,9,0,-4
11/29/1981,13,7,4
11/30/1981,13,8,6
12/1/1981,18,15,14
12/2/1981,19,11,6
12/3/1981,17,8,4
12/4/1981,22,14,10
12/5/1981,20,17,16
12/6/1981,15,13,12
12/7/1981,16,11,8
12/8/1981,10,7,6
12/9/1981,18,13,10
12/10/1981,14,9,6
12/11/1981,11,6,4
12/12/1981,9,3,0
12/13/1981,14,9,6
12/14/1981,20,15,12
12/15/1981,14,13,12
12/16/1981,16,13,12
12/17/1981,20,16,14
12/18/1981,17,15,14
12/19/1981,24,16,12
12/20/1981,13,7,4
12/21/1981,7,5,4
12/22/1981,6,3,2
12/23/1981,7,2,0
12/24/1981,14,9,6
12/25/1981,11,7,6
12/26/1981,9,7,6
12/27/1981,7,5,4
12/28/1981,5,3,2
12/29/1981,5,0,-2
12/30/1981,4,1,0
12/31/1981,4,1,0
1/1/1982,6,3,2
1/2/1982,3,0,-2
1/3/1982,4,1,0
1/4/1982,2,-2,-4
1/5/1982,-6,-11,-14
1/6/1982,-11,-17,-20
1/7/1982,1,-5,-8
1/8/1982,14,9,6
1/9/1982,7,5,4
1/10/1982,10,6,4
1/11/1982,11,9,8
1/12/1982,10,7,6
1/13/1982,15,13,12
1/14/1982,19,16,14
1/15/1982,14,13,12
1/16/1982,15,12,10
1/17/1982,11,9,8
1/18/1982,10,6,4
1/19/1982,9,5,4
1/20/1982,14,9,6
1/21/1982,6,3,2
1/22/1982,9,3,0
1/23/1982,21,16,14
1/24/1982,16,12,10
1/25/1982,17,10,6
1/26/1982,15,12,10
1/27/1982,14,9,6
1/28/1982,13,10,8
1/29/1982,15,13,12
1/30/1982,18,15,14
1/31/1982,-13,8,6
2/1/1982,13,10,8
2/2/1982,-11,13,12
2/3/1982,14,8,4
2/4/1982,4,0,-2
2/5/1982,9,0,-4
2/6/1982,11,5,2
2/7/1982,9,0,-4
2/8/1982,8,1,-2
2/9/1982,3,-2,-4
2/10/1982,7,-3,-8
2/11/1982,10,7,6
2/12/1982,16,13,12
2/13/1982,21,15,12
2/14/1982,38,22,22
2/15/1982,24,20,18
2/16/1982,22,18,16
2/17/1982,18,14,12
2/18/1982,16,11,8
2/19/1982,22,18,16
2/20/1982,23,13,8
2/21/1982,11,6,4
2/22/1982,9,4,2
2/23/1982,-16,3,2
2/24/1982,12,5,2
2/25/1982,17,10,6
2/26/1982,13,11,10
2/27/1982,15,8,4
2/28/1982,24,9,2
3/1/1982,19,14,12
3/2/1982,19,13,10
3/3/1982,15,13,12
3/4/1982,18,13,10
3/5/1982,17,11,8
3/6/1982,15,8,4
3/7/1982,19,9,4
3/8/1982,21,10,4
3/9/1982,20,16,14
3/10/1982,19,13,10
3/11/1982,15,9,6
3/12/1982,11,7,6
3/13/1982,11,9,8
3/14/1982,14,9,6
3/15/1982,13,7,4
3/16/1982,15,3,-2
3/17/1982,19,8,2
3/18/1982,18,10,6
3/19/1982,18,9,4
3/20/1982,17,11,8
3/21/1982,19,8,2
3/22/1982,21,10,4
3/23/1982,22,11,6
3/24/1982,27,13,6
3/25/1982,23,14,10
3/26/1982,19,12,8
3/27/1982,18,11,8
3/28/1982,15,9,6
3/29/1982,13,5,2
